transport_id_bas,MobDr1to4_od30,MobDr1to6_od30,MobDr1to6_od10,MobDr1to6_od15,num,month_decision,amt_decision_w,amt_loan_w,dataloan_channel,age,id,transport_id,platform,income,debt,amountCents,risk,totalGMVAYear,costAYear,feesAyear,month,debtAYear,grossProfit,grossRate,netProfit,actualNetProfit,netProfitAfterCAP,beforeRiskamt,riskScore,afterRiskAmt,software_quota,ccrc_quota,bankflow_quota,com_quota,limit_before_loan,limit_debt,limit_after_loan,created,software,software_quota2,ccrc_income,ibs_income,comprehensive_income
202943,0,0,0,0,1,2017-09,7.614,7.6216,管家婆,46,3523,202943,pgjp,182869.359,0,116374.5768,0.808571429,0,0,0,0,0,0,0,0,0,0,0,0,0,54599.27634,0,182869.359,11637457.68,0,0,0,2018/4/19 16:49,pgjp,54599.27634,0,182869.359,116374.5768
203202,0,0,0,0,1,2017-09,2.7,2.7027,管家婆,34,3525,203202,pgjp,9776.546815,0,8943.729864,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,9776.546815,0,246789.6737,894372.9864,0,0,0,2018/4/19 16:49,pgjp,9776.546815,0,246789.6737,8943.729864
203545,0,0,0,0,1,2017-09,9.5,9.4594,管家婆,34,3530,203545,pgjp,62240.33221,0,51383.18504,0.863142569,0,0,0,0,0,0,0,0,0,0,0,0,0,62240.33221,0,388640.679,5138318.504,0,0,0,2018/4/19 16:49,pgjp,62240.33221,0,388640.679,51383.18504
203349,0,0,0,0,1,2017-09,21.338,21.3405,管家婆,36,3527,203349,pgjp,44272.55,45384,0,0.917762401,0,0,0,0,0,0,0,0,0,0,0,0,0,139458.9507,54000,24817.65,0,0,45384,0,2018/4/19 16:49,pgjp,139458.9507,54000,24817.65,0
203154,0,0,0,0,1,2017-09,25,24.9999,管家婆,46,3524,203154,pgjp,393968.0895,731760.0869,0,0.902255978,0,0,0,0,0,0,0,0,0,0,0,0,0,444533.2127,191707.5966,491008.3174,0,0,731760.0869,0,2018/4/19 16:49,pgjp,444533.2127,191707.5966,491008.3174,0
203205,0,0,0,0,1,2017-09,25,17.094,管家婆,47,3526,203205,pgjp,230570.8811,412157.6892,0,0.915844894,0,0,0,0,0,0,0,0,0,0,0,0,0,258213.6014,120000,446810.8727,0,0,412157.6892,0,2018/4/19 16:49,pgjp,258213.6014,120000,446810.8727,0
202343,0,0,0,0,1,2017-09,6.392,6.3513,管家婆,46,3521,202343,pgjp,186096.0289,4038319.856,0,0.863175473,0,0,0,0,0,0,0,0,0,0,0,0,0,44313.30258,240000,78288.08657,0,0,4038319.856,0,2018/4/19 16:49,pgjp,44313.30258,240000,78288.08657,0
202346,0,0,1,0,1,2017-09,3.854,3.8108,管家婆,35,3522,202346,pgjp,30060.57467,133925.0831,0,0.885550174,0,0,0,0,0,0,0,0,0,0,0,0,0,22575.71834,60000,79421.79,0,0,133925.0831,0,2018/4/19 16:49,pgjp,22575.71834,60000,79421.79,0
201262,0,0,1,0,1,2017-09,30,29.9999,管家婆,34,3512,201262,pgjp,265278.3944,66376.71173,201263.4819,0.91602974,0,0,0,0,0,0,0,0,0,0,0,0,0,324097.9929,30000,893068.4524,20126348.19,0,66376.71173,0,2018/4/19 16:49,pgjp,324097.9929,30000,893068.4524,201263.4819
204862,0,0,0,0,1,2017-09,60,29.9999,二维火,36,140,204862,twodfire_online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2017/11/24 4:41,,,,,
201520,0,0,1,1,1,2017-09,30,30,管家婆,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203126,0,0,0,0,1,2017-09,34.3,34.2972,管家婆,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203104,0,0,0,0,1,2017-09,14.006,13.97,管家婆,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203298,0,0,0,0,1,2017-09,1.974,1.9999,管家婆,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203418,0,0,0,0,1,2017-09,4.7,4.7,管家婆,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206626,0,0,0,0,1,2017-09,2,2,二维火,23,165,206626,twodfire_online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2017/11/24 4:41,,,,,
209037,0,0,0,0,1,2017-10,5,4.9999,二维火,40,264,209037,2dfire,297467.8018,0,233519.7029,0.85144956,2501532.831,0,0,12,0,103935.5837,0.25,51967.79183,0.125,0.125,297467.8018,0.85144956,233519.7029,297467.8018,0,126414.1264,23351970.29,233519.7029,0,0,2017/11/24 4:41,2dfire,297467.8018,0,126414.1264,233519.7029
209633,0,0,0,0,1,2017-10,5,2,二维火,29,278,209633,2dfire,52516.28819,14075.16786,43834.0916,0.943084058,446798.8371,0,0,12,28150.33573,18756.16977,0.25,9378.084885,0.125,0.125,52516.28819,0.943084058,57909.25947,61895.36024,15000,35859.21857,4383409.16,57909.25947,14075.16786,0,2017/11/24 4:41,2dfire,61895.36024,15000,35859.21857,43834.0916
210316,0,0,0,0,1,2017-10,25,24.9999,管家婆,33,3676,210316,pgjp,172439.5108,55108.17088,127149.8414,0.929886197,94886794.05,88231748.14,0,12,110216.3418,483502.3431,0.061821816,241751.1716,0.030910908,0.027819817,172439.5108,0.929886197,182258.0123,1223223.736,166441.8026,184434.927,12714984.14,182258.0123,55108.17088,0,2018/4/19 16:49,pgjp,1223223.736,166441.8026,184434.927,127149.8414
209873,0,0,0,0,1,2017-10,4,4,管家婆,39,3671,209873,pgjp,61572.61971,0,39183.64237,0.808571429,4895254.663,4040728.756,0,12,0,73459.03774,0.173919061,36729.51887,0.08695953,0.075,61572.61971,0.808571429,39183.64237,209075.552,0,61572.61971,3918364.237,39183.64237,0,0,2018/4/19 16:49,pgjp,209075.552,0,61572.61971,39183.64237
210242,0,0,0,0,1,2017-10,20,20,管家婆,48,3674,210242,pgjp,287780.969,589644.9603,0,0.938617318,6719158.176,6041261.993,0,12,1179289.921,67479.94247,0.120766975,33739.97123,0.060383487,0.054345139,287780.969,0.938617318,312877.3983,178943.9887,150000,563342.907,0,312877.3983,589644.9603,0,2018/4/19 16:49,pgjp,178943.9887,150000,563342.907,0
209788,0,0,0,0,1,2017-10,6.8,6.7567,管家婆,33,3669,209788,pgjp,22731.09443,25471,0,0.92012719,4834053.934,3659672.492,0,12,50942,100797.156,0.238802825,50398.57801,0.119401413,0.075,22731.09443,0.92012719,23256.35527,208936.3566,33000,2193.283286,0,23256.35527,25471,0,2018/4/19 16:49,pgjp,208936.3566,33000,2193.283286,0
210064,0,0,0,0,1,2017-10,15,15,管家婆,32,3673,210064,pgjp,136697.0532,109232.606,46442.41561,0.953509322,4434904.182,3770916.573,0,12,218465.212,54885.31545,0.151113417,27442.65773,0.075556709,0.068001038,136697.0532,0.953509322,155675.0216,133371.3165,150000,197012.5097,4644241.561,155675.0216,109232.606,0,2018/4/19 16:49,pgjp,133371.3165,150000,197012.5097,46442.41561
210041,0,0,0,0,1,2017-10,10,9.9999,管家婆,27,3672,210041,pgjp,153461.6865,179149.476,0,0.929010983,2559662.365,2148647.302,0,12,358298.9521,34211.41696,0.161119467,17105.70848,0.080559734,0.07250376,153461.6865,0.929010983,161733.9988,88679.18578,412591.6894,88363.65214,0,161733.9988,179149.476,0,2018/4/19 16:49,pgjp,88679.18578,412591.6894,88363.65214,0
209747,0,0,0,0,1,2017-10,3.572,3.5567,管家婆,29,3667,209747,pgjp,16768.54329,0,10671.18155,0.808571429,540432.212,407250.2854,0,12,0,11043.76267,0.241022112,5521.881337,0.120511056,0.075,16768.54329,0.808571429,10671.18155,22681.16595,0,16768.54329,1067118.155,10671.18155,0,0,2018/4/19 16:49,pgjp,22681.16595,0,16768.54329,10671.18155
209018,0,0,0,0,1,2017-10,20,20,管家婆,37,3588,209018,pgjp,239988.8853,857374.0961,0,0.962546288,7217249.5,6480820.921,0,7,1714748.192,63126.63521,0.099363075,31563.3176,0.049681538,0.044713384,239988.8853,0.962546288,280825.5054,187486.1066,450000,201618.7217,0,280825.5054,857374.0961,0,2018/4/19 16:49,pgjp,187486.1066,450000,201618.7217,0
209700,0,0,0,0,1,2017-10,4,4,管家婆,37,3665,209700,pgjp,32231.11496,0,26501.45375,0.862182304,969600.1948,790040.3525,0,12,0,14698.14976,0.184689567,7349.074882,0.092344783,0.075,32231.11496,0.862182304,26501.45375,32231.11496,0,63133.055,2650145.375,26501.45375,0,0,2018/4/19 16:49,pgjp,32231.11496,0,63133.055,26501.45375
209768,0,0,0,0,1,2017-10,25,24.9999,管家婆,44,3668,209768,pgjp,394155.9245,700502.0332,0,0.94153617,17110885.14,15398136.24,0,12,1401004.066,141026.7101,0.100640282,70513.35507,0.050320141,0.045288127,394155.9245,0.94153617,432517.3032,342694.9056,600000,408662.5294,0,432517.3032,700502.0332,0,2018/4/19 16:49,pgjp,342694.9056,600000,408662.5294,0
209214,0,0,0,0,1,2017-10,5,4.9999,管家婆,49,3592,209214,pgjp,129155.7791,610495.4912,0,0.939136859,9670546.176,7619718.829,0,12,1220990.982,166851.3688,0.207036923,83425.68438,0.103518462,0.075,129155.7791,0.939136859,140651.6479,362620.5961,171000,45467.33743,0,140651.6479,610495.4912,0,2018/4/19 16:49,pgjp,362620.5961,171000,45467.33743,0
209743,0,0,0,0,1,2017-10,25,25,管家婆,44,3666,209743,pgjp,247992.2164,1284313.152,0,0.965097776,13540007.2,12803686.9,0,12,2568626.304,40098.06092,0.036262346,20049.03046,0.018131173,0.025,247992.2164,0.965097776,292384.2174,149279.8696,642841.6034,393829.0431,0,292384.2174,1284313.152,0,2018/4/19 16:49,pgjp,149279.8696,642841.6034,393829.0431,0
209220,0,0,0,0,1,2017-10,4,3.9999,二维火,29,273,209220,2dfire,53925.94638,100877.1637,0,0.932658575,225619.5156,0,0,12,201754.3274,9473.781947,0.25,4736.890973,0.125,0.125,53925.94638,0.932658575,57514.70335,30784.93298,146490,76533.86571,0,57514.70335,100877.1637,0,2017/11/24 4:41,2dfire,30784.93298,146490,76533.86571,0
209634,0,0,0,0,1,2017-10,19.2,19.181,管家婆,35,3664,209634,pgjp,299893.2085,200928.5537,151903.9706,0.964382853,6699799.23,5481506.796,0,12,401857.1075,102702.1099,0.181811669,51351.05493,0.090905834,0.075,299893.2085,0.964382853,352832.5243,279616.5106,381000,98658.64371,15190397.06,352832.5243,200928.5537,0,2018/4/19 16:49,pgjp,279616.5106,381000,98658.64371,151903.9706
209113,0,0,0,0,1,2017-10,50,49.9999,管家婆,49,3591,209113,pgjp,535025.5379,661509.8705,0,0.938367572,33191340.89,29791018.35,0,12,1323019.741,270006.6202,0.097969349,135003.3101,0.048984675,0.044086207,535025.5379,0.938367572,581220.1324,705989.593,661035.2767,283006.0603,0,581220.1324,661509.8705,0,2018/4/19 16:49,pgjp,705989.593,661035.2767,283006.0603,0
209612,0,0,0,0,1,2017-10,4.6,4.6,管家婆,39,3663,209612,pgjp,80402.30527,114312.3126,0,0.964780398,1805140.331,1623360.167,0,12,228624.6253,15120.38412,0.099574693,7560.192058,0.049787346,0.044808612,80402.30527,0.964780398,94706.30805,44201.78179,225204.3992,85193.06786,0,94706.30805,114312.3126,0,2018/4/19 16:49,pgjp,44201.78179,225204.3992,85193.06786,0
208483,1,1,1,1,1,2017-10,2,1.9999,二维火,38,243,208483,2dfire,20248.57465,244285.8722,0,0.927471967,134263.3933,0,0,6,488571.7445,3124.460094,0.25,1562.230047,0.125,0.125,20248.57465,0.927471967,21232.03749,10310.71831,60000,79024.08557,0,21232.03749,244285.8722,0,2017/11/24 4:41,2dfire,10310.71831,60000,79024.08557,0
209533,0,0,0,0,1,2017-10,19.1,19.054,管家婆,42,3662,209533,pgjp,135142.6743,181471.2812,0,0.958835414,4264290.01,3560762.496,0,12,362942.5624,57642.58873,0.163987241,28821.29436,0.081993621,0.073794258,135142.6743,0.958835414,156400.0902,140878.1549,112200.752,508094.9289,0,156400.0902,181471.2812,0,2018/4/19 16:49,pgjp,140878.1549,112200.752,508094.9289,0
209456,0,0,0,0,1,2017-10,25,24.9999,管家婆,40,3600,209456,pgjp,588555.314,509058.4889,157563.7919,0.951723562,15324239.16,13840124.6,0,12,1018116.978,244763.1048,0.19129679,122381.5524,0.095648395,0.075,588555.314,0.951723562,666622.2808,585694.1426,600000,346460.0374,15756379.19,666622.2808,509058.4889,0,2018/4/19 16:49,pgjp,585694.1426,600000,346460.0374,157563.7919
209239,0,0,0,0,1,2017-10,20,20,管家婆,46,3593,209239,pgjp,252190.9737,496660.5454,0,0.966773741,7291171.827,6412245.297,0,12,993321.0908,70950.16241,0.117935106,35475.0812,0.058967553,0.053070798,252190.9737,0.966773741,298799.8092,175024.0321,560858.7404,266285.5796,0,298799.8092,496660.5454,0,2018/4/19 16:49,pgjp,175024.0321,560858.7404,266285.5796,0
209049,0,0,1,0,1,2017-10,13,13,管家婆,39,3589,209049,pgjp,169716.672,82948.83468,122195.1346,0.973676086,4524869.777,3669490.681,0,12,165897.6694,71999.03185,0.188373702,35999.51592,0.094186851,0.075,169716.672,0.973676086,205143.9693,189195.84,91800,119759.1313,12219513.46,205143.9693,82948.83468,0,2018/4/19 16:49,pgjp,189195.84,91800,119759.1313,122195.1346
209054,0,0,0,0,1,2017-10,4.3,4.3243,管家婆,30,3590,209054,pgjp,13478.49343,0,8577.456485,0.808571429,1218922.832,1083047.976,0,12,0,11281.88242,0.111635125,5640.941212,0.055817563,0.050235806,13478.49343,0.808571429,8577.456485,29120.98776,0,13478.49343,857745.6485,8577.456485,0,0,2018/4/19 16:49,pgjp,29120.98776,0,13478.49343,8577.456485
208667,0,0,0,0,1,2017-10,20,20,管家婆,49,3587,208667,pgjp,1226347.633,1765754.949,0,0.983800401,38472204.91,31977508.14,0,12,3531509.897,578779.1897,0.182824539,289389.5949,0.09141227,0.075,1226347.633,0.983800401,1525381.945,1302105.174,923317.4701,1567506.176,0,1525381.945,1765754.949,0,2018/4/19 16:49,pgjp,1302105.174,923317.4701,1567506.176,0
207157,0,0,0,0,1,2017-10,6,5.9999,二维火,31,189,207157,2dfire,95134.73577,119443.6892,0,0.907874957,1427850.06,0,0,6,238887.3785,32683.21979,0.25,16341.60989,0.125,0.125,95134.73577,0.907874957,93292.27885,107854.6253,44255.17767,142047.2147,0,93292.27885,119443.6892,0,2017/11/24 4:41,2dfire,107854.6253,44255.17767,142047.2147,0
208056,0,0,0,0,1,2017-10,25,24.9999,管家婆,35,3581,208056,pgjp,287396.4655,83267,264460.5815,0.974016238,8022552.631,6613422.579,0,12,166534,110131.8993,0.164145354,55065.94967,0.082072677,0.073865409,287396.4655,0.974016238,347727.5815,306745.5818,210000,210978.9489,26446058.15,347727.5815,83267,0,2018/4/19 16:49,pgjp,306745.5818,210000,210978.9489,264460.5815
208287,0,0,0,0,1,2017-10,6.8,6.7,二维火,46,228,208287,2dfire,0,0,0,0.851882589,0,0,0,0,0,0,0.25,0,0.125,0.125,0,0.851882589,0,0,0,123554.9087,0,0,0,0,2017/11/24 4:41,2dfire,0,0,123554.9087,0
208402,0,0,0,0,1,2017-10,5,4.9999,二维火,24,238,208402,2dfire,58823.84413,174321.9884,0,0.924304246,658308.8246,0,0,4,348643.9768,15463.57732,0.25,7731.788661,0.125,0.125,58823.84413,0.924304246,61034.91794,51029.80516,90000,36853.61014,0,61034.91794,174321.9884,0,2017/11/24 4:41,2dfire,51029.80516,90000,36853.61014,0
208295,0,0,0,0,1,2017-10,14,6,管家婆,45,3583,208295,pgjp,156085.9587,0,136639.4953,0.877522644,4063284.063,3303059.166,0,12,0,63335.14843,0.186585943,31667.57422,0.093292971,0.075,156085.9587,0.877522644,136639.4953,156085.9587,0,140343.5511,13663949.53,136639.4953,0,0,2018/4/19 16:49,pgjp,156085.9587,0,140343.5511,136639.4953
208221,0,0,0,0,1,2017-10,100,99.9999,管家婆,42,3582,208221,pgjp,443169.4833,647676.6191,0,0.923777927,83024820.32,75161553.96,0,12,1295353.238,591461.6093,0.085328301,295730.8046,0.042664151,0.038397736,443169.4833,0.923777927,459018.7661,1622286.633,108000,1113508.45,0,459018.7661,647676.6191,0,2018/4/19 16:49,pgjp,1622286.633,108000,1113508.45,0
207783,0,0,0,0,1,2017-10,25,25,管家婆,48,3580,207783,pgjp,74059.01771,125785,0,0.921236482,25074298.73,21173524.6,0,12,251570,197027.4488,0.092833179,98513.72438,0.046416589,0.041774931,74059.01771,0.921236482,76055.14058,585171.5228,60000,102177.0531,0,76055.14058,125785,0,2018/4/19 16:49,pgjp,585171.5228,60000,102177.0531,0
207480,0,0,0,0,1,2017-10,13,13,管家婆,46,3577,207480,pgjp,155076.042,212820.6641,0,0.977859361,3957430.701,3040667.753,0,12,425641.3282,73095.34917,0.212058632,36547.67459,0.106029316,0.075,155076.042,0.977859361,189696.1146,170623.5562,92885.985,170775.813,0,189696.1146,212820.6641,0,2018/4/19 16:49,pgjp,170623.5562,92885.985,170775.813,0
207741,0,0,0,0,1,2017-10,15,15,二维火,43,216,207741,2dfire,92008.46119,0,74875.0748,0.859745577,1262180.569,0,0,7,0,27881.35188,0.25,13940.67594,0.125,0.125,92008.46119,0.859745577,74875.0748,92008.46119,0,899388.4401,7487507.48,74875.0748,0,0,2017/11/24 4:41,2dfire,92008.46119,0,899388.4401,74875.0748
207620,0,0,0,0,1,2017-10,26,8,管家婆,40,3579,207620,pgjp,403440.4408,0,256741.8119,0.808571429,9446971.943,7591910.27,0,12,0,153719.0633,0.196384385,76859.53165,0.098192192,0.075,403440.4408,0.808571429,256741.8119,334796.1178,0,403440.4408,25674181.19,256741.8119,0,0,2018/4/19 16:49,pgjp,334796.1178,0,403440.4408,256741.8119
207429,0,0,0,0,1,2017-10,25,25,管家婆,41,3576,207429,pgjp,239071.5332,112770,170442.7257,0.9667219,6311485.511,5029716.676,0,9,225540,90013.27156,0.162101543,45006.63578,0.081050771,0.072945694,239071.5332,0.9667219,283212.7257,267339.4165,126000,158841.6523,17044272.57,283212.7257,112770,0,2018/4/19 16:49,pgjp,267339.4165,126000,158841.6523,170442.7257
207550,0,0,0,0,1,2017-10,5,5,二维火,41,209,207550,2dfire,129026.849,254670.1292,0,0.952817816,1358419.542,0,0,6,509340.2584,31146.53373,0.25,15573.26686,0.125,0.125,129026.849,0.952817816,146630.6394,102783.5613,234000,105611.34,0,146630.6394,254670.1292,0,2017/11/24 4:41,2dfire,102783.5613,234000,105611.34,0
207420,0,0,0,0,1,2017-10,30,29.9999,管家婆,25,3575,207420,pgjp,47546.7,206423.5096,0,0.934440161,10675589.71,8657323.779,0,12,412847.0192,163137.2947,0.18858237,81568.64736,0.094291185,0.075,47546.7,0.934440161,51004.57608,350354.088,39000,64640.1,0,51004.57608,206423.5096,0,2018/4/19 16:49,pgjp,350354.088,39000,64640.1,0
207378,0,0,0,0,1,2017-10,50,49.9999,管家婆,34,3573,207378,pgjp,650275.0984,0,587299.0699,0.88552542,27412935.08,25233610.84,0,12,0,218947.8446,0.093274355,109473.9223,0.046637178,0.04197346,650275.0984,0.88552542,587299.0699,650275.0984,0,1319325.227,58729906.99,587299.0699,0,0,2018/4/19 16:49,pgjp,650275.0984,0,1319325.227,587299.0699
207403,0,0,0,0,1,2017-10,25,24.9999,管家婆,34,3574,207403,pgjp,227473.4919,456646.454,0,0.953208109,7091661.344,5689897.408,0,12,913292.9079,115372.1317,0.199121141,57686.06584,0.09956057,0.075,227473.4919,0.953208109,258816.635,234659.7308,198728.5365,295228.9187,0,258816.635,456646.454,0,2018/4/19 16:49,pgjp,234659.7308,198728.5365,295228.9187,0
205622,0,0,0,0,1,2017-10,20,6.1436,管家婆,38,3558,205622,pgjp,293999.8227,365500.8821,0,0.976449987,10189061.96,9158680.699,0,12,731001.7643,84889.13181,0.09981377,42444.56591,0.049906885,0.044916196,293999.8227,0.976449987,358197.6108,232499.7783,540000,252910.6997,0,358197.6108,365500.8821,0,2018/4/19 16:49,pgjp,232499.7783,540000,252910.6997,0
206314,0,0,0,0,1,2017-10,35,35.0001,二维火,33,156,206314,2dfire,194914.9126,253717.9015,0,0.933728157,2743070.706,0,0,6,507435.8029,62467.76993,0.25,31233.88496,0.125,0.125,194914.9126,0.933728157,208609.1687,206143.6408,150000,737393.6619,0,208609.1687,253717.9015,0,2017/11/24 4:41,2dfire,206143.6408,150000,737393.6619,0
206314,0,0,0,0,1,2017-10,35,35.0001,二维火,33,156,206314,2dfire,194914.9126,253717.9015,0,0.933728157,2743070.706,0,0,6,507435.8029,62467.76993,0.25,31233.88496,0.125,0.125,194914.9126,0.933728157,208609.1687,206143.6408,150000,737393.6619,0,208609.1687,253717.9015,0,2017/11/24 4:41,2dfire,206143.6408,150000,737393.6619,0
207467,0,0,0,0,1,2017-10,25,25,管家婆,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206598,0,0,0,0,1,2017-10,10,9.9999,二维火,30,164,206598,twodfire_online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2017/11/24 4:41,,,,,
206611,0,0,0,0,1,2017-10,30,29.9999,管家婆,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208225,0,0,0,0,1,2017-10,30,30,管家婆,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209130,0,0,0,0,1,2017-10,0.1,0.01,二维火,24,270,209130,twodfire_online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2017/11/24 4:41,,,,,
208389,0,0,0,0,1,2017-10,5,4.9999,二维火,41,237,208389,twodfire_online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2017/11/24 4:41,,,,,
208269,1,1,1,1,1,2017-10,2,1.9999,二维火,26,227,208269,twodfire_online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2017/11/24 4:41,,,,,
210603,0,0,0,0,1,2017-10,9.7,9.654,管家婆,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214940,0,0,0,0,1,2017-11,9.4,6.1882,管家婆,34,3764,214940,pgjp,82923.56661,0,74954.24369,0.885739104,2506633.099,1934104.377,0,12,0,47254.76117,0.230792995,23627.38058,0.115396497,0.075,82923.56661,0.885739104,74954.24369,82923.56661,0,131314.5094,7495424.369,74954.24369,0,74954.24369,2018/4/19 16:49,pgjp,82923.56661,0,131314.5094,74954.24369
215167,0,0,0,0,1,2017-11,7.2,7.2405,管家婆,31,3867,215167,pgjp,70188.99427,24774.03466,57498.31912,0.963121525,1746709.318,1591881.773,0,12,49548.06933,28835.52138,0.181283518,14417.76069,0.090641759,0.075,70188.99427,0.963121525,82272.35379,78736.24283,36000,92777.90571,5749831.912,82272.35379,24774.03466,57498.31912,2018/4/19 16:50,pgjp,78736.24283,36000,92777.90571,57498.31912
215165,0,0,0,0,1,2017-11,12.7,12.7027,管家婆,35,3866,215165,pgjp,161387.1091,102814.8166,96516.06577,0.98128182,1886210.395,1490654.405,0,12,205629.6333,31332.65025,0.200502691,15666.32512,0.100251346,0.075,161387.1091,0.98128182,199330.8824,66733.88641,540000,136633.7031,9651606.577,199330.8824,102814.8166,96516.06577,2018/4/19 16:50,pgjp,66733.88641,540000,136633.7031,96516.06577
215153,0,0,0,0,1,2017-11,17.6,17,二维火,42,1119,215153,2dfire,168097.5674,69867.87716,120681.1162,0.951989002,953140.2,0,0,12,139735.7543,47557.60412,0.3,23778.80206,0.15,0.15,168097.5674,0.951989002,190548.9933,137830.2093,289167,123538.9556,12068111.62,190548.9933,69867.87716,120681.1162,2017/11/29 4:41,2dfire,137830.2093,289167,123538.9556,120681.1162
215110,0,0,1,1,1,2017-11,17.8,11.5,管家婆,38,3864,215110,pgjp,214530.7077,126390.1065,133046.8789,0.973843262,8381022.361,7116399.787,0,12,252780.2129,94305.91961,0.137159192,47152.95981,0.068579596,0.061721636,214530.7077,0.973843262,259436.9853,229163.3847,156000,641864.601,13304687.89,259436.9853,126390.1065,133046.8789,2018/4/19 16:50,pgjp,229163.3847,156000,641864.601,133046.8789
215101,0,0,0,0,1,2017-11,10,10,管家婆,41,3862,215101,pgjp,187658.2622,821456.3254,0,0.974619947,7218665.273,6208940.439,0,12,1642912.651,80788.39532,0.134456932,40394.19766,0.067228466,0.06050562,187658.2622,0.974619947,227444.7818,215822.8278,75000,152229.9523,0,227444.7818,821456.3254,-594011.5435,2018/4/19 16:50,pgjp,215822.8278,75000,152229.9523,0
215035,0,0,0,0,1,2017-11,40,4.4935,管家婆,41,3770,215035,pgjp,517723.4846,0,473621.1137,0.888888889,29298181.93,27170629.47,0,12,0,175762.1031,0.071102152,87881.05154,0.035551076,0.031995968,517723.4846,0.888888889,473621.1137,517723.4846,0,1202013.593,47362111.37,473621.1137,0,473621.1137,2018/4/19 16:49,pgjp,517723.4846,0,1202013.593,473621.1137
214993,0,0,0,0,1,2017-11,20,20,管家婆,31,3766,214993,pgjp,266719.8252,82954.88724,249684.0014,0.984754006,13890487.64,12830435.81,0,12,165909.7745,87865.34738,0.076064921,43932.67369,0.038032461,0.034229214,266719.8252,0.984754006,332638.8887,233021.544,401512.95,335141.1129,24968400.14,332638.8887,82954.88724,249684.0014,2018/4/19 16:49,pgjp,233021.544,401512.95,335141.1129,249684.0014
214824,0,0,0,0,1,2017-11,20,20,管家婆,22,3758,214824,pgjp,671525.0364,87218.05479,712525.632,0.968539379,33263516.55,29819228.13,0,12,174436.1096,266329.3885,0.094050626,133164.6942,0.047025313,0.042322782,671525.0364,0.968539379,799743.6867,790998.2838,193632.0468,1160010.365,71252563.2,799743.6867,87218.05479,712525.632,2018/4/19 16:49,pgjp,790998.2838,193632.0468,1160010.365,712525.632
214832,0,0,0,0,1,2017-11,2.5,2.5405,管家婆,31,3759,214832,pgjp,22752.62851,6497.070837,18223.60089,0.938412712,170356.1016,147894.6809,0,10,12994.14167,2000.264522,0.127350485,1000.132261,0.063675242,0.057307718,22752.62851,0.938412712,24720.67173,5940.785631,90000,30979.725,1822360.089,24720.67173,6497.070837,18223.60089,2018/4/19 16:49,pgjp,5940.785631,90000,30979.725,18223.60089
214887,0,0,0,0,1,2017-11,12.7,7.88,管家婆,30,3761,214887,pgjp,106287.5206,0,94730.99121,0.882097421,7880933.608,7453693.3,0,12,0,35708.00629,0.053938156,17854.00314,0.026969078,0.025,106287.5206,0.882097421,94730.99121,106287.5206,0,254935.6363,9473099.121,94730.99121,0,94730.99121,2018/4/19 16:49,pgjp,106287.5206,0,254935.6363,94730.99121
214674,0,0,0,0,1,2017-11,4.2,4.1918,管家婆,39,3753,214674,pgjp,111791.2656,106064.2245,33108.00589,0.984114243,545959.8182,434428.9964,0,12,212128.4489,9021.334693,0.200110005,4510.667347,0.100055003,0.075,111791.2656,0.984114243,139172.2304,18667.55233,484286.1188,72176.826,3310800.589,139172.2304,106064.2245,33108.00589,2018/4/19 16:49,pgjp,18667.55233,484286.1188,72176.826,33108.00589
214750,0,0,0,0,1,2017-11,3.8,3.7999,二维火,34,639,214750,2dfire,211786.2323,148014.9691,85814.52224,0.943485362,1017809,0,0,12,296029.9382,42493.62605,0.3,21246.81303,0.15,0.15,211786.2323,0.943485362,233829.4913,114732.7903,600000,18046.82186,8581452.224,233829.4913,148014.9691,85814.52224,2017/11/28 17:10,2dfire,114732.7903,600000,18046.82186,85814.52224
214693,0,0,0,0,1,2017-11,25,25,管家婆,52,3754,214693,pgjp,979334.7872,218093.4,992190.1234,0.98148713,26867168.82,22008753.53,0,12,436186.8,413748.9541,0.178220805,206874.4771,0.089110402,0.075,979334.7872,0.98148713,1210283.523,1149168.484,300000,618453.639,99219012.34,1210283.523,218093.4,992190.1234,2018/4/19 16:49,pgjp,1149168.484,300000,618453.639,992190.1234
